Source_ID,Rupture_ID,Rup_Var_ID,Magnitude
219,261,18,7.45
219,228,69,7.25
219,245,86,7.35
219,225,11,7.25
219,257,69,7.45
219,258,78,7.45
219,264,29,7.45
219,267,102,7.75
219,261,107,7.45
219,248,72,7.35
219,264,21,7.45
219,266,133,7.65
219,266,37,7.65
219,173,12,7.05
219,259,65,7.45
219,259,62,7.45
219,264,45,7.45
219,248,87,7.35
219,260,95,7.45
219,206,16,7.15
219,246,27,7.35
219,248,63,7.35
219,264,81,7.45
219,252,31,7.35
219,258,62,7.45
219,267,74,7.75
219,265,19,7.55
219,261,45,7.45
219,264,91,7.45
219,259,31,7.45
219,266,9,7.65
219,260,27,7.45
219,247,6,7.35
219,264,30,7.45
219,265,37,7.55
219,261,20,7.45
219,260,74,7.45
219,264,58,7.45
219,244,77,7.35
219,250,19,7.35
219,226,74,7.25
219,251,55,7.35
219,251,24,7.35
219,265,135,7.55
219,264,78,7.45
219,266,45,7.65
219,247,26,7.35
219,265,134,7.55
219,267,76,7.75
219,245,42,7.35
219,264,39,7.45
219,263,32,7.35
219,208,17,7.15
219,266,63,7.65
219,257,24,7.45
219,246,18,7.35
219,247,76,7.35
219,266,75,7.65
219,203,46,7.15
219,265,125,7.55
219,258,94,7.45
219,258,86,7.45
219,176,15,7.05
219,201,55,7.15
219,261,23,7.45
219,259,68,7.45
219,265,9,7.55
219,267,19,7.75
219,228,72,7.25
219,264,19,7.45
219,266,119,7.65
219,265,114,7.55
219,260,99,7.45
219,248,22,7.35
219,267,85,7.75
219,266,28,7.65
219,233,35,7.25
219,260,102,7.45
219,201,50,7.15
219,264,109,7.45
219,248,13,7.35
219,207,8,7.15
219,226,68,7.25
219,261,26,7.45
219,249,62,7.35
219,267,113,7.75
219,263,132,7.35
219,262,122,7.25
219,248,84,7.35
219,267,30,7.75
219,257,104,7.45
219,257,48,7.45
219,264,108,7.45
219,264,111,7.45
219,225,22,7.25
219,175,41,7.05
219,267,38,7.75
219,267,28,7.75
219,267,88,7.75
219,244,9,7.35
219,265,113,7.55
219,267,31,7.75
219,267,11,7.75
219,266,91,7.65
219,260,3,7.45
219,245,9,7.35
219,201,39,7.15
219,233,44,7.25
219,259,34,7.45
219,261,42,7.45
219,264,137,7.45
219,265,129,7.55
219,244,10,7.35
219,244,30,7.35
219,228,42,7.25
219,264,82,7.45
219,204,54,7.15
219,266,115,7.65
219,228,11,7.25
219,266,69,7.65
219,225,60,7.25
219,248,15,7.35
219,266,43,7.65
219,232,45,7.25
219,265,72,7.55
219,230,56,7.25
219,249,26,7.35
219,252,42,7.35
219,260,59,7.45
219,261,66,7.45
219,244,12,7.35
219,257,68,7.45
219,267,33,7.75
219,249,47,7.35
219,246,77,7.35
219,248,6,7.35
219,244,95,7.35
219,203,56,7.15
219,257,32,7.45
219,244,18,7.35
219,266,29,7.65
219,263,86,7.35
219,225,40,7.25
219,260,7,7.45
219,227,17,7.25
219,267,89,7.75
219,251,52,7.35
219,264,28,7.45
219,248,45,7.35
219,262,108,7.25
219,265,73,7.55
219,258,104,7.45
219,265,29,7.55
219,262,114,7.25
219,251,26,7.35
219,201,13,7.15
219,267,46,7.75
219,246,11,7.35
219,266,88,7.65
219,245,22,7.35
219,267,81,7.75
219,253,28,7.35
219,227,15,7.25
219,247,20,7.35
219,258,75,7.45
219,264,117,7.45
219,263,31,7.35
219,230,58,7.25
219,229,36,7.25
219,266,8,7.65
219,244,46,7.35
219,258,107,7.45
219,266,36,7.65
219,259,14,7.45
219,266,122,7.65
219,264,54,7.45
219,225,64,7.25
219,245,78,7.35
219,261,114,7.45
219,266,42,7.65
219,246,81,7.35
219,261,39,7.45
219,245,19,7.35
219,265,128,7.55
219,248,91,7.35
219,265,81,7.55
219,257,102,7.45
219,259,79,7.45
219,258,36,7.45
219,230,61,7.25
219,267,114,7.75
219,232,74,7.25
219,227,66,7.25
219,245,25,7.35
219,251,69,7.35
219,260,108,7.45
219,261,14,7.45
219,267,13,7.75
219,265,121,7.55
219,246,28,7.35
219,245,13,7.35
219,245,56,7.35
219,248,9,7.35
219,228,55,7.25
219,259,117,7.45
219,205,32,7.15
219,173,15,7.05
219,201,32,7.15
219,257,71,7.45
219,264,41,7.45
219,252,28,7.35
219,178,26,7.05
219,265,22,7.55
219,264,38,7.45
219,263,70,7.35
219,249,79,7.35
219,228,49,7.25
219,266,10,7.65
219,257,25,7.45
219,265,74,7.55
219,260,60,7.45
219,247,27,7.35
219,228,24,7.25
219,265,44,7.55
219,266,50,7.65
219,247,30,7.35
219,245,76,7.35
219,266,137,7.65
219,265,12,7.55
219,259,56,7.45
219,264,37,7.45
219,263,126,7.35
219,258,20,7.45
219,267,61,7.75
219,250,12,7.35
219,245,54,7.35
219,246,45,7.35
219,250,48,7.35
219,265,52,7.55
219,203,34,7.15
219,257,76,7.45
219,181,41,7.05
219,205,49,7.15
219,266,80,7.65
219,244,93,7.35
219,247,83,7.35
219,259,7,7.45
219,267,131,7.75
219,267,40,7.75
219,263,69,7.35
219,267,8,7.75
219,257,66,7.45
219,250,49,7.35
219,227,73,7.25
219,247,22,7.35
219,264,131,7.45
219,265,102,7.55
219,266,55,7.65
219,231,40,7.25
219,244,39,7.35
219,206,59,7.15
219,250,84,7.35
219,249,80,7.35
219,202,33,7.15
219,257,56,7.45
219,244,78,7.35
219,250,38,7.35
219,229,16,7.25
219,257,51,7.45
219,264,134,7.45
219,260,20,7.45
219,148,32,6.95
219,259,100,7.45
219,250,81,7.35
219,260,105,7.45
219,265,103,7.55
219,264,84,7.45
219,266,22,7.65
219,265,132,7.55
219,228,19,7.25
219,260,9,7.45
219,266,12,7.65
219,205,11,7.15
219,259,107,7.45
219,267,21,7.75
219,259,74,7.45
219,261,118,7.45
219,246,46,7.35
219,227,33,7.25
219,258,90,7.45
219,259,48,7.45
219,244,73,7.35
219,260,50,7.45
219,146,29,6.95
219,142,23,6.95
219,227,60,7.25
219,264,24,7.45
219,259,49,7.45
219,247,72,7.35
219,264,23,7.45
219,244,58,7.35
219,202,35,7.15
219,257,43,7.45
219,257,99,7.45
219,205,16,7.15
219,263,68,7.35
219,143,19,6.95
219,266,77,7.65
219,265,117,7.55
219,203,30,7.15
219,267,66,7.75
219,173,44,7.05
219,257,107,7.45
219,267,49,7.75
219,267,125,7.75
219,259,109,7.45
219,230,23,7.25
219,247,47,7.35
219,244,91,7.35
219,226,40,7.25
219,265,126,7.55
219,257,87,7.45
219,203,10,7.15
219,266,64,7.65
219,261,30,7.45
219,246,24,7.35
219,264,33,7.45
219,257,6,7.45
219,230,7,7.25
219,260,17,7.45
219,259,87,7.45
219,246,54,7.35
219,267,22,7.75
219,266,15,7.65
219,225,21,7.25
219,265,93,7.55
219,267,124,7.75
219,266,68,7.65
219,247,59,7.35
219,206,9,7.15
219,266,90,7.65
219,225,49,7.25
219,267,135,7.75
219,228,61,7.25
219,202,8,7.15
219,142,10,6.95
219,207,58,7.15
219,201,53,7.15
219,225,15,7.25
219,258,106,7.45
219,245,21,7.35
219,248,21,7.35
219,248,43,7.35
219,247,29,7.35
219,231,36,7.25
219,266,16,7.65
219,259,45,7.45
219,246,42,7.35
219,265,63,7.55
219,263,8,7.35
219,248,57,7.35
219,267,12,7.75
219,226,38,7.25
219,248,55,7.35
219,265,137,7.55
219,260,14,7.45
219,248,40,7.35
219,265,10,7.55
219,260,86,7.45
219,257,55,7.45
219,266,109,7.65
219,258,18,7.45
219,254,27,7.35
219,229,41,7.25
219,267,27,7.75
219,261,51,7.45
219,266,99,7.65
219,260,35,7.45
219,253,57,7.35
219,262,24,7.25
219,265,45,7.55
219,202,56,7.15
219,260,38,7.45
219,258,93,7.45
219,144,10,6.95
219,230,17,7.25
219,266,23,7.65
219,246,13,7.35
219,225,23,7.25
219,258,58,7.45
219,250,9,7.35
219,244,51,7.35
219,229,47,7.25
219,266,14,7.65
219,249,89,7.35
219,246,83,7.35
219,266,101,7.65
219,267,39,7.75
219,201,12,7.15
219,263,18,7.35
219,201,16,7.15
219,262,37,7.25
219,244,62,7.35
219,175,14,7.05
219,258,67,7.45
219,244,43,7.35
219,247,14,7.35
219,260,47,7.45
219,203,36,7.15
219,261,33,7.45
219,201,59,7.15
219,244,19,7.35
219,260,32,7.45
219,227,23,7.25
219,257,103,7.45
219,257,21,7.45
219,263,26,7.35
219,260,96,7.45
219,257,78,7.45
219,228,60,7.25
219,264,13,7.45
219,232,41,7.25
219,225,54,7.25
219,267,130,7.75
219,248,24,7.35
219,245,87,7.35
219,201,31,7.15
219,248,85,7.35
219,207,53,7.15
219,266,96,7.65
219,267,121,7.75
219,257,72,7.45
219,259,55,7.45
232,457,165,7.75
232,427,112,7.45
232,457,153,7.75
232,456,197,7.65
232,459,14,7.95
232,452,34,7.65
232,457,97,7.75
232,425,4,7.45
232,426,93,7.45
232,456,86,7.65
232,372,25,7.25
232,443,54,7.55
232,449,5,7.65
232,458,195,7.85
232,426,80,7.45
232,445,111,7.55
232,452,25,7.65
232,446,98,7.55
232,452,116,7.65
232,453,32,7.65
232,459,195,7.95
232,428,83,7.45
232,456,222,7.65
232,443,107,7.55
232,456,198,7.65
232,447,115,7.55
232,457,213,7.75
232,458,107,7.85
232,458,83,7.85
232,448,100,7.65
232,459,189,7.95
232,458,133,7.85
232,458,233,7.85
232,457,210,7.75
232,426,14,7.45
232,458,91,7.85
232,453,129,7.65
232,459,9,7.95
232,335,18,7.15
232,443,13,7.55
232,445,147,7.55
232,373,2,7.25
232,448,128,7.65
232,431,0,7.45
232,459,206,7.95
232,435,141,7.55
232,459,223,7.95
232,458,176,7.85
232,458,8,7.85
232,453,171,7.65
232,442,13,7.55
232,458,47,7.85
232,448,123,7.65
232,458,135,7.85
232,403,9,7.35
232,459,28,7.95
232,458,231,7.85
232,403,1,7.35
232,423,73,7.45
232,450,177,7.65
232,458,206,7.85
232,459,140,7.95
232,405,58,7.35
232,457,228,7.75
232,451,215,7.65
232,458,157,7.85
232,455,157,7.55
232,443,72,7.55
232,435,84,7.55
232,456,207,7.65
232,446,51,7.55
232,442,11,7.55
232,452,120,7.65
232,446,26,7.55
232,458,96,7.85
232,459,86,7.95
232,431,85,7.45
232,456,90,7.65
232,453,74,7.65
232,448,119,7.65
232,438,69,7.55
232,444,53,7.55
232,456,4,7.65
232,426,76,7.45
232,428,41,7.45
232,445,33,7.55
232,458,147,7.85
232,451,87,7.65
232,449,205,7.65
232,452,150,7.65
232,457,77,7.75
232,451,132,7.65
232,451,143,7.65
232,427,0,7.45
232,458,42,7.85
232,458,175,7.85
232,457,68,7.75
232,459,179,7.95
232,430,131,7.45
232,459,1,7.95
232,450,95,7.65
232,459,53,7.95
232,448,193,7.65
232,453,31,7.65
232,452,4,7.65
232,431,108,7.45
232,459,11,7.95
232,363,45,7.25
232,456,14,7.65
232,456,162,7.65
232,431,79,7.45
232,444,67,7.55
232,449,143,7.65
232,430,37,7.45
232,431,41,7.45
232,458,69,7.85
232,457,13,7.75
232,420,82,7.45
232,457,225,7.75
232,448,173,7.65
232,430,38,7.45
232,419,67,7.45
232,453,72,7.65
232,430,115,7.45
232,459,18,7.95
232,453,97,7.65
232,459,17,7.95
232,453,8,7.65
232,452,199,7.65
232,438,147,7.55
232,431,1,7.45
232,446,156,7.55
232,457,169,7.75
232,452,138,7.65
232,457,147,7.75
232,457,76,7.75
232,457,189,7.75
232,428,47,7.45
232,459,149,7.95
232,451,3,7.65
232,430,72,7.45
232,422,7,7.45
232,448,195,7.65
232,439,15,7.55
232,444,19,7.55
232,459,204,7.95
232,361,56,7.25
232,456,216,7.65
232,457,203,7.75
232,403,2,7.35
232,443,63,7.55
232,441,136,7.55
232,445,121,7.55
232,439,25,7.55
232,456,21,7.65
232,444,154,7.55
232,429,16,7.45
232,458,41,7.85
232,428,85,7.45
232,426,74,7.45
232,401,58,7.35
232,418,51,7.45
232,448,124,7.65
232,429,118,7.45
232,441,18,7.55
232,441,157,7.55
232,452,24,7.65
232,443,3,7.55
232,442,50,7.55
232,458,98,7.85
232,458,12,7.85
232,459,169,7.95
232,458,112,7.85
232,444,12,7.55
232,450,157,7.65
232,458,216,7.85
232,456,81,7.65
232,422,115,7.45
232,452,137,7.65
232,424,129,7.45
232,426,77,7.45
232,453,175,7.65
232,458,2,7.85
232,459,4,7.95
232,431,6,7.45
232,457,201,7.75
232,459,128,7.95
232,459,32,7.95
232,450,158,7.65
232,445,21,7.55
232,459,106,7.95
232,449,1,7.65
232,403,4,7.35
232,431,44,7.45
232,449,220,7.65
232,451,0,7.65
232,456,150,7.65
232,451,212,7.65
232,295,15,7.05
232,429,37,7.45
232,449,198,7.65
232,445,143,7.55
232,459,164,7.95
232,457,81,7.75
232,456,9,7.65
232,425,123,7.45
232,451,216,7.65
232,450,21,7.65
232,431,52,7.45
232,458,190,7.85
232,415,42,7.45
232,405,87,7.35
232,453,58,7.65
232,453,101,7.65
232,459,43,7.95
232,459,241,7.95
232,421,83,7.45
232,445,90,7.55
232,425,20,7.45
232,361,24,7.25
232,444,57,7.55
232,451,19,7.65
232,459,31,7.95
232,454,76,7.45
232,458,54,7.85
232,458,192,7.85
232,452,181,7.65
232,447,90,7.55
232,451,17,7.65
232,426,89,7.45
232,445,2,7.55
232,422,75,7.45
232,437,92,7.55
232,428,129,7.45
232,459,72,7.95
232,428,79,7.45
232,427,8,7.45
232,446,122,7.55
232,443,29,7.55
232,451,20,7.65
232,459,141,7.95
232,443,151,7.55
232,453,145,7.65
232,436,51,7.55
232,442,68,7.55
232,406,10,7.35
232,453,124,7.65
232,431,40,7.45
232,422,2,7.45
232,458,50,7.85
232,451,29,7.65
232,446,96,7.55
232,427,4,7.45
232,449,25,7.65
232,405,65,7.35
232,441,139,7.55
232,459,135,7.95
232,453,117,7.65
232,370,68,7.25
232,457,199,7.75
232,440,32,7.55
232,447,47,7.55
232,441,68,7.55
232,419,25,7.45
232,450,82,7.65
232,452,27,7.65
232,443,65,7.55
232,459,145,7.95
232,445,116,7.55
232,451,172,7.65
232,457,227,7.75
232,449,75,7.65
232,430,46,7.45
232,458,33,7.85
232,450,84,7.65
232,441,149,7.55
232,459,66,7.95
232,404,61,7.35
232,405,66,7.35
232,457,149,7.75
232,459,8,7.95
232,451,152,7.65
232,406,92,7.35
232,401,35,7.35
232,458,7,7.85
232,458,76,7.85
232,459,244,7.95
232,361,38,7.25
232,443,8,7.55
232,404,74,7.35
232,369,53,7.25
232,429,90,7.45
232,458,189,7.85
232,448,189,7.65
232,438,31,7.55
232,449,96,7.65
232,456,99,7.65
232,440,142,7.55
232,431,48,7.45
232,393,56,7.35
232,444,65,7.55
232,400,94,7.35
232,458,162,7.85
232,444,25,7.55
232,459,209,7.95
232,458,37,7.85
232,450,67,7.65
232,456,154,7.65
232,453,5,7.65
232,448,35,7.65
232,458,244,7.85
232,457,75,7.75
232,447,111,7.55
232,458,129,7.85
232,443,164,7.55
232,372,52,7.25
232,450,92,7.65
232,447,139,7.55
232,459,24,7.95
232,456,144,7.65
232,428,38,7.45
232,436,67,7.55
232,370,66,7.25
232,458,140,7.85
232,459,248,7.95
232,445,25,7.55
232,439,31,7.55
232,430,86,7.45
232,457,55,7.75
232,459,178,7.95
232,450,122,7.65
232,451,131,7.65
232,447,149,7.55
232,450,71,7.65
232,448,81,7.65
232,457,202,7.75
232,442,101,7.55
232,446,47,7.55
232,457,231,7.75
232,452,67,7.65
232,452,77,7.65
232,453,3,7.65
232,450,182,7.65
232,456,73,7.65
232,441,50,7.55
232,430,39,7.45
232,398,28,7.35
232,435,4,7.55
232,458,154,7.85
232,458,141,7.85
232,453,12,7.65
232,456,226,7.65
232,443,99,7.55
232,459,2,7.95
232,425,129,7.45
232,456,74,7.65
232,449,173,7.65
232,458,124,7.85
232,459,150,7.95
232,438,4,7.55
232,458,229,7.85
232,452,94,7.65
232,458,159,7.85
232,459,47,7.95
232,429,76,7.45
232,457,33,7.75
232,456,71,7.65
232,404,62,7.35
232,441,23,7.55
232,448,37,7.65
232,451,22,7.65
232,441,100,7.55
232,428,22,7.45
232,439,114,7.55
232,459,218,7.95
232,450,141,7.65
232,459,205,7.95
232,458,72,7.85
232,453,155,7.65
232,458,225,7.85
232,442,21,7.55
232,439,2,7.55
232,456,194,7.65
232,406,87,7.35
232,440,159,7.55
232,453,37,7.65
232,431,42,7.45
232,446,3,7.55
232,452,118,7.65
232,456,18,7.65
232,420,95,7.45
232,451,151,7.65
232,441,17,7.55
232,447,53,7.55
232,446,69,7.55
232,446,101,7.55
232,456,218,7.65
232,445,120,7.55
232,395,87,7.35
232,371,45,7.25
232,448,153,7.65
232,440,108,7.55
232,364,68,7.25
232,451,159,7.65
232,428,5,7.45
232,451,125,7.65
232,428,6,7.45
232,459,182,7.95
232,400,30,7.35
232,456,1,7.65
232,459,156,7.95
232,456,88,7.65
232,459,222,7.95
232,437,90,7.55
232,448,121,7.65
232,443,15,7.55
232,442,164,7.55
232,449,43,7.65
232,441,129,7.55
232,457,160,7.75
232,453,59,7.65
232,452,117,7.65
232,459,21,7.95
232,457,197,7.75
232,458,80,7.85
232,458,87,7.85
232,457,66,7.75
232,426,8,7.45
232,431,112,7.45
232,458,211,7.85
232,428,25,7.45
232,451,197,7.65
232,458,74,7.85
232,400,12,7.35
232,449,126,7.65
232,439,3,7.55
232,453,119,7.65
232,458,232,7.85
232,373,49,7.25
232,450,35,7.65
232,458,14,7.85
232,457,101,7.75
232,451,95,7.65
232,450,1,7.65
232,336,58,7.15
232,443,74,7.55
232,430,122,7.45
232,453,62,7.65
232,458,75,7.85
232,400,93,7.35
232,436,90,7.55
232,458,30,7.85
232,431,13,7.45
232,431,14,7.45
232,452,64,7.65
232,430,48,7.45
232,456,168,7.65
232,430,77,7.45
232,456,131,7.65
232,449,36,7.65
232,444,149,7.55
232,443,102,7.55
232,402,58,7.35
232,424,9,7.45
232,402,92,7.35
232,427,46,7.45
232,430,109,7.45
232,406,5,7.35
232,427,51,7.45
232,447,152,7.55
232,452,73,7.65
232,459,88,7.95
232,444,126,7.55
232,458,241,7.85
232,441,169,7.55
232,393,69,7.35
232,440,0,7.55
232,458,28,7.85
232,426,13,7.45
232,452,29,7.65
232,453,142,7.65
232,452,148,7.65
232,291,14,7.05
232,372,23,7.25
232,458,84,7.85
232,425,52,7.45
232,372,3,7.25
232,446,124,7.55
232,457,29,7.75
232,430,17,7.45
232,449,59,7.65
232,459,3,7.95
232,440,135,7.55
232,451,139,7.65
232,427,91,7.45
232,457,99,7.75
232,430,89,7.45
232,459,30,7.95
232,405,62,7.35
232,443,51,7.55
232,443,53,7.55
232,429,54,7.45
232,333,1,7.15
232,427,14,7.45
232,369,47,7.25
232,367,25,7.25
232,457,128,7.75
232,458,166,7.85
232,429,18,7.45
232,458,136,7.85
232,459,228,7.95
232,451,158,7.65
232,458,6,7.85
232,426,4,7.45
232,459,216,7.95
232,458,221,7.85
232,404,63,7.35
232,400,0,7.35
232,445,66,7.55
232,431,49,7.45
232,400,6,7.35
232,425,49,7.45
232,420,2,7.45
232,455,38,7.55
232,451,160,7.65
232,399,2,7.35
232,446,2,7.55
232,406,33,7.35
232,441,115,7.55
232,431,2,7.45
232,458,194,7.85
232,445,4,7.55
232,456,206,7.65
232,457,158,7.75
232,457,87,7.75
232,429,91,7.45
232,453,23,7.65
232,443,136,7.55
232,425,128,7.45
232,448,57,7.65
232,458,3,7.85
232,430,22,7.45
232,425,80,7.45
232,452,205,7.65
232,431,74,7.45
232,453,25,7.65
232,459,131,7.95
232,445,151,7.55
232,459,157,7.95
232,452,5,7.65
232,459,226,7.95
232,448,142,7.65
232,458,29,7.85
232,457,140,7.75
232,452,87,7.65
232,433,160,7.55
232,459,121,7.95
232,428,3,7.45
232,453,20,7.65
232,459,129,7.95
232,428,1,7.45
232,449,79,7.65
232,458,73,7.85
232,457,64,7.75
232,457,86,7.75
232,442,16,7.55
232,398,84,7.35
232,370,71,7.25
232,459,19,7.95
232,425,108,7.45
232,458,144,7.85
232,427,93,7.45
232,429,5,7.45
232,458,102,7.85
232,451,199,7.65
232,456,157,7.65
232,444,51,7.55
232,452,135,7.65
232,455,223,7.55
232,457,1,7.75
232,453,133,7.65
232,456,224,7.65
232,426,108,7.45
232,429,42,7.45
232,436,48,7.55
232,448,77,7.65
232,425,48,7.45
232,458,137,7.85
232,446,68,7.55
232,447,100,7.55
232,442,153,7.55
232,459,76,7.95
232,449,174,7.65
232,406,63,7.35
232,428,115,7.45
232,443,154,7.55
232,459,220,7.95
232,451,116,7.65
232,425,121,7.45
232,405,9,7.35
232,457,220,7.75
232,427,119,7.45
232,391,88,7.35
232,453,40,7.65
232,423,24,7.45
232,451,203,7.65
232,456,84,7.65
232,445,46,7.55
232,459,101,7.95
232,459,99,7.95
232,451,63,7.65
232,447,12,7.55
232,431,92,7.45
232,431,10,7.45
232,443,118,7.55
232,440,52,7.55
232,453,189,7.65
232,448,87,7.65
232,427,47,7.45
232,374,44,7.25
232,459,90,7.95
232,459,110,7.95
232,435,91,7.55
232,441,79,7.55
232,458,97,7.85
232,459,56,7.95
232,459,234,7.95
232,450,91,7.65
232,459,161,7.95
232,424,84,7.45
232,439,165,7.55
232,439,109,7.55
232,451,26,7.65
232,434,63,7.55
232,445,12,7.55
232,459,219,7.95
232,458,99,7.85
232,400,37,7.35
232,456,83,7.65
232,458,115,7.85
232,447,118,7.55
232,459,29,7.95
232,457,94,7.75
232,445,50,7.55
232,453,126,7.65
232,452,174,7.65
232,456,23,7.65
232,440,149,7.55
232,427,13,7.45
232,458,193,7.85
232,447,95,7.55
232,447,66,7.55
232,458,191,7.85
232,449,145,7.65
232,459,22,7.95
232,445,145,7.55
232,425,40,7.45
232,459,231,7.95
232,453,80,7.65
232,444,22,7.55
232,455,20,7.55
232,443,101,7.55
232,451,124,7.65
232,458,169,7.85
232,406,58,7.35
232,458,88,7.85
232,459,108,7.95
232,401,69,7.35
232,445,114,7.55
232,459,224,7.95
232,444,62,7.55
232,445,19,7.55
232,458,43,7.85
232,450,135,7.65
232,401,33,7.35
232,394,10,7.35
232,458,85,7.85
232,451,183,7.65
232,443,108,7.55
232,455,189,7.55
232,458,171,7.85
232,404,99,7.35
232,457,196,7.75
232,453,203,7.65
232,443,148,7.55
232,458,4,7.85
232,445,117,7.55
232,444,94,7.55
232,453,127,7.65
232,406,36,7.35
232,441,24,7.55
232,451,15,7.65
232,404,7,7.35
232,445,7,7.55
232,459,36,7.95
232,452,8,7.65
232,452,16,7.65
232,453,184,7.65
232,459,48,7.95
232,456,65,7.65
232,406,85,7.35
232,456,87,7.65
232,459,63,7.95
232,459,26,7.95
232,447,135,7.55
232,419,96,7.45
232,446,94,7.55
232,442,118,7.55
232,440,48,7.55
232,451,94,7.65
232,442,6,7.55
232,451,73,7.65
232,446,59,7.55
232,459,200,7.95
232,459,77,7.95
232,459,155,7.95
232,452,61,7.65
232,453,131,7.65
232,428,12,7.45
232,448,69,7.65
232,459,50,7.95
232,401,66,7.35
232,452,198,7.65
232,456,17,7.65
232,457,143,7.75
232,458,214,7.85
232,448,34,7.65
232,451,61,7.65
232,457,144,7.75
232,448,88,7.65
232,458,24,7.85
232,450,11,7.65
232,452,19,7.65
232,446,95,7.55
232,431,46,7.45
232,453,84,7.65
232,430,80,7.45
232,442,18,7.55
232,406,56,7.35
232,459,111,7.95
232,459,70,7.95
232,459,44,7.95
232,456,196,7.65
232,443,97,7.55
232,458,237,7.85
232,450,26,7.65
232,457,191,7.75
232,458,10,7.85
232,448,114,7.65
232,441,113,7.55
232,457,41,7.75
232,429,56,7.45
232,457,19,7.75
232,425,12,7.45
232,445,101,7.55
232,424,11,7.45
232,458,68,7.85
232,450,9,7.65
232,456,140,7.65
232,442,31,7.55
232,405,29,7.35
232,374,2,7.25
232,444,109,7.55
232,452,128,7.65
232,406,7,7.35
232,459,100,7.95
232,453,121,7.65
232,447,138,7.55
232,458,203,7.85
232,447,25,7.55
232,427,15,7.45
232,456,137,7.65
232,452,139,7.65
232,459,102,7.95
232,421,78,7.45
232,459,67,7.95
232,456,85,7.65
232,452,201,7.65
232,451,150,7.65
232,425,112,7.45
232,459,91,7.95
232,439,108,7.55
232,458,95,7.85
232,451,204,7.65
232,459,245,7.95
232,430,49,7.45
232,457,88,7.75
232,446,111,7.55
232,441,6,7.55
232,450,202,7.65
232,457,69,7.75
232,400,42,7.35
232,451,201,7.65
232,458,145,7.85
232,438,26,7.55
232,404,91,7.35
232,450,193,7.65
232,398,12,7.35
232,459,225,7.95
232,456,34,7.65
232,428,114,7.45
232,459,95,7.95
232,456,211,7.65
232,459,7,7.95
232,424,74,7.45
232,425,75,7.45
232,458,101,7.85
232,456,91,7.65
232,446,100,7.55
232,457,204,7.75
232,459,74,7.95
232,458,151,7.85
232,451,120,7.65
232,449,193,7.65
232,459,96,7.95
232,459,199,7.95
232,423,57,7.45
232,449,64,7.65
232,452,146,7.65
232,448,118,7.65
232,453,114,7.65
232,451,84,7.65
232,441,165,7.55
232,458,246,7.85
232,456,79,7.65
232,445,76,7.55
232,457,83,7.75
232,459,84,7.95
232,446,16,7.55
232,457,39,7.75
232,452,215,7.65
232,457,21,7.75
232,457,7,7.75
232,446,150,7.55
232,447,14,7.55
232,459,33,7.95
232,456,195,7.65
232,428,91,7.45
232,448,161,7.65
232,442,63,7.55
232,459,160,7.95
232,456,38,7.65
232,450,30,7.65
232,456,26,7.65
232,453,134,7.65
232,425,43,7.45
232,453,38,7.65
232,457,198,7.75
232,398,92,7.35
232,450,94,7.65
232,447,63,7.55
232,451,134,7.65
232,401,100,7.35
232,446,108,7.55
232,458,220,7.85
232,458,81,7.85
232,443,11,7.55
232,446,168,7.55
232,425,37,7.45
232,458,172,7.85
232,430,53,7.45
232,431,78,7.45
232,449,218,7.65
232,453,193,7.65
232,456,143,7.65
232,445,102,7.55
232,397,2,7.35
232,403,86,7.35
232,456,10,7.65
232,459,176,7.95
232,446,70,7.55
232,453,118,7.65
232,452,78,7.65
232,457,91,7.75
232,457,154,7.75
232,449,178,7.65
232,453,195,7.65
232,406,69,7.35
232,447,46,7.55
232,425,114,7.45
232,400,36,7.35
232,455,16,7.55
232,458,202,7.85
232,452,217,7.65
232,435,162,7.55
232,450,22,7.65
232,454,104,7.45
232,457,217,7.75
232,459,126,7.95
232,453,214,7.65
232,437,23,7.55
232,452,57,7.65
232,452,126,7.65
232,458,93,7.85
232,438,135,7.55
232,451,117,7.65
232,459,38,7.95
232,455,209,7.55
232,402,7,7.35
232,451,211,7.65
232,430,50,7.45
232,400,95,7.35
232,438,18,7.55
232,453,69,7.65
232,436,105,7.55
232,457,195,7.75
232,396,10,7.35
232,459,37,7.95
232,397,29,7.35
232,458,207,7.85
232,458,218,7.85
232,426,48,7.45
232,429,45,7.45
232,446,160,7.55
232,457,150,7.75
232,439,22,7.55
232,448,150,7.65
232,448,78,7.65
232,449,215,7.65
232,458,9,7.85
232,457,22,7.75
232,457,236,7.75
232,368,32,7.25
232,428,60,7.45
232,451,32,7.65
232,451,195,7.65
232,418,117,7.45
232,458,188,7.85
232,457,224,7.75
232,453,174,7.65
232,443,46,7.55
232,429,27,7.45
232,406,66,7.35
232,458,128,7.85
232,453,33,7.65
232,434,45,7.55
232,453,210,7.65
232,422,127,7.45
232,449,87,7.65
232,456,44,7.65
232,436,20,7.55
232,448,15,7.65
232,458,116,7.85
232,451,91,7.65
232,457,74,7.75
232,428,75,7.45
232,435,96,7.55
232,399,107,7.35
232,424,59,7.45
232,459,134,7.95
232,450,134,7.65
232,443,126,7.55
232,447,161,7.55
232,427,37,7.45
232,440,156,7.55
232,427,110,7.45
232,426,20,7.45
232,405,89,7.35
232,450,207,7.65
232,430,84,7.45
232,418,5,7.45
232,459,137,7.95
232,451,21,7.65
232,452,180,7.65
